chapter,verse,texte
8,3,"Καὶ 2532 {CONJ} ἄλλος 243 {A-NSM} ἄγγελος 32 {N-NSM} ἦλθεν, 2064 {V-2AAI-3S} καὶ 2532 {CONJ} ἐστάθη 2476 {V-API-3S} ἐπὶ 1909 {PREP} τοῦ 3588 {T-GSN} θυσιαστηρίου, 2379 {N-GSN} ἔχων 2192 {V-PAP-NSM} λιβανωτὸν 3031 {N-ASM} χρυσοῦν· 5552 {A-ASM} καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSM} θυμιάματα 2368 {N-NPN} πολλά, 4183 {A-NPN} ἵνα 2443 {CONJ} δώσῃ 1325 {V-AAS-3S} ταῖς 3588 {T-DPF} προσευχαῖς 4335 {N-DPF} τῶν 3588 {T-GPM} ἁγίων 40 {A-GPM} πάντων 3956 {A-GPM} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} θυσιαστήριον 2379 {N-ASN} τὸ 3588 {T-ASN} χρυσοῦν 5552 {A-ASN} τὸ 3588 {T-ASN} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θρόνου. 2362 {N-GSM} "
8,4,Καὶ 2532 {CONJ} ἀνέβη 305 {V-2AAI-3S} ὁ 3588 {T-NSM} καπνὸς 2586 {N-NSM} τῶν 3588 {T-GPN} θυμιαμάτων 2368 {N-GPN} ταῖς 3588 {T-DPF} προσευχαῖς 4335 {N-DPF} τῶν 3588 {T-GPM} ἁγίων 40 {A-GPM} ἐκ 1537 {PREP} χειρὸς 5495 {N-GSF} τοῦ 3588 {T-GSM} ἀγγέλου 32 {N-GSM} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θεοῦ. 2316 {N-GSM}
8,5,"Καὶ 2532 {CONJ} εἴληφεν 2983 {V-2RAI-3S} ὁ 3588 {T-NSM} ἄγγελος 32 {N-NSM} τὸν 3588 {T-ASM} λιβανωτόν, 3031 {N-ASM} καὶ 2532 {CONJ} ἐγέμισεν 1072 {V-AAI-3S} αὐτὸν 846 {P-ASM} ἐκ 1537 {PREP} τοῦ 3588 {T-GSN} πυρὸς 4442 {N-GSN} τοῦ 3588 {T-GSN} θυσιαστηρίου, 2379 {N-GSN} καὶ 2532 {CONJ} ἔβαλεν 906 {V-2AAI-3S} εἰς 1519 {PREP} τὴν 3588 {T-ASF} γῆν· 1093 {N-ASF} καὶ 2532 {CONJ} ἐγένοντο 1096 {V-2ADI-3P} βρονταὶ 1027 {N-NPF} καὶ 2532 {CONJ} φωναὶ 5456 {N-NPF} καὶ 2532 {CONJ} ἀστραπαὶ 796 {N-NPF} καὶ 2532 {CONJ} σεισμός. 4578 {N-NSM} "
8,6,"Καὶ 2532 {CONJ} οἱ 3588 {T-NPM} ἑπτὰ 2033 {A-NUI} ἄγγελοι 32 {N-NPM} οἱ 3588 {T-NPM} ἔχοντες 2192 {V-PAP-NPM} τὰς 3588 {T-APF} ἑπτὰ 2033 {A-NUI} σάλπιγγας 4536 {N-APF} ἡτοίμασαν 2090 {V-AAI-3P} ἑαυτοὺς 1438 {F-3APM} ἵνα 2443 {CONJ} σαλπίσωσιν. 4537 {V-AAS-3P} "
8,7,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} πρῶτος 4413 {A-NSM-S} ἐσάλπισεν, 4537 {V-AAI-3S} καὶ 2532 {CONJ} ἐγένετο 1096 {V-2ADI-3S} χάλαζα 5464 {N-NSF} καὶ 2532 {CONJ} πῦρ 4442 {N-NSN} μεμιγμένα 3396 {V-RPP-NPN} ἐν 1722 {PREP} αἵματι, 129 {N-DSN} καὶ 2532 {CONJ} ἐβλήθη 906 {V-API-3S} εἰς 1519 {PREP} τὴν 3588 {T-ASF} γῆν· 1093 {N-ASF} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τῆς 3588 {T-GSF} γῆς 1093 {N-GSF} κατεκάη, 2618 {V-2API-3S} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τῶν 3588 {T-GPN} δένδρων 1186 {N-GPN} κατεκάη, 2618 {V-2API-3S} καὶ 2532 {CONJ} πᾶς 3956 {A-NSM} χόρτος 5528 {N-NSM} χλωρὸς 5515 {A-NSM} κατεκάη. 2618 {V-2API-3S} "
8,8,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} δεύτερος 1208 {A-NSM} ἄγγελος 32 {N-NSM} ἐσάλπισεν, 4537 {V-AAI-3S} καὶ 2532 {CONJ} ὡς 5613 {ADV} ὄρος 3735 {N-NSN} μέγα 3173 {A-NSN} καιόμενον 2545 {V-PPP-NSN} ἐβλήθη 906 {V-API-3S} εἰς 1519 {PREP} τὴν 3588 {T-ASF} θάλασσαν· 2281 {N-ASF} καὶ 2532 {CONJ} ἐγένετο 1096 {V-2ADI-3S} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τῆς 3588 {T-GSF} θαλάσσης 2281 {N-GSF} αἷμα· 129 {N-NSN} "
8,9,"καὶ 2532 {CONJ} ἀπέθανεν 599 {V-2AAI-3S} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τῶν 3588 {T-GPN} κτισμάτων 2938 {N-GPN} ἐν 1722 {PREP} τῇ 3588 {T-DSF} θαλάσσῃ, 2281 {N-DSF} τὰ 3588 {T-NPN} ἔχοντα 2192 {V-PAP-NPN} ψυχάς, 5590 {N-APF} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τῶν 3588 {T-GPN} πλοίων 4143 {N-GPN} διεφθάρη. 1311 {V-2API-3S} "
8,10,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} τρίτος 5154 {A-NSM} ἄγγελος 32 {N-NSM} ἐσάλπισεν, 4537 {V-AAI-3S} καὶ 2532 {CONJ} ἔπεσεν 4098 {V-2AAI-3S} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ 3772 {N-GSM} ἀστὴρ 792 {N-NSM} μέγας 3173 {A-NSM} καιόμενος 2545 {V-PPP-NSM} ὡς 5613 {ADV} λαμπάς, 2985 {N-NSF} καὶ 2532 {CONJ} ἔπεσεν 4098 {V-2AAI-3S} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} τρίτον 5154 {A-ASN} τῶν 3588 {T-GPM} ποταμῶν, 4215 {N-GPM} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τὰς 3588 {T-APF} πηγὰς 4077 {N-APF} τῶν 3588 {T-GPN} ὑδάτων. 5204 {N-GPN} "
8,11,"Καὶ 2532 {CONJ} τὸ 3588 {T-NSN} ὄνομα 3686 {N-NSN} τοῦ 3588 {T-GSM} ἀστέρος 792 {N-GSM} λέγεται 3004 {V-PPI-3S} ὁ 3588 {T-NSM} Ἄψινθος· 894 {N-NSM} καὶ 2532 {CONJ} ἐγένετο 1096 {V-2ADI-3S} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τῶν 3588 {T-GPN} ὑδάτων 5204 {N-GPN} εἰς 1519 {PREP} ἄψινθον, 894 {N-ASF} καὶ 2532 {CONJ} πολλοὶ 4183 {A-NPM} τῶν 3588 {T-GPM} ἀνθρώπων 444 {N-GPM} ἀπέθανον 599 {V-2AAI-3P} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} ὑδάτων, 5204 {N-GPN} ὅτι 3754 {CONJ} ἐπικράνθησαν. 4087 {V-API-3P} "
8,12,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} τέταρτος 5067 {A-NSM} ἄγγελος 32 {N-NSM} ἐσάλπισεν, 4537 {V-AAI-3S} καὶ 2532 {CONJ} ἐπλήγη 4141 {V-2API-3S} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τοῦ 3588 {T-GSM} ἡλίου 2246 {N-GSM} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τῆς 3588 {T-GSF} σελήνης 4582 {N-GSF} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τῶν 3588 {T-GPM} ἀστέρων, 792 {N-GPM} ἵνα 2443 {CONJ} σκοτισθῇ 4654 {V-APS-3S} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} αὐτῶν, 846 {P-GPM} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} τρίτον 5154 {A-ASN} αὐτῆς 846 {P-GSF} μὴ 3361 {PRT-N} φάνῃ 5316 {V-2AAS-3S} ἡ 3588 {T-NSF} ἡμέρα, 2250 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} νὺξ 3571 {N-NSF} ὁμοίως. 3668 {ADV} "
8,13,"Καὶ 2532 {CONJ} εἶδον, 3708 {V-2AAI-1S} καὶ 2532 {CONJ} ἤκουσα 191 {V-AAI-1S} ἑνὸς 1520 {A-GSM} ἀετοῦ 105 {N-GSM} πετομένου 4072 {V-PNP-GSM} ἐν 1722 {PREP} μεσουρανήματι, 3321 {N-DSN} λέγοντος 3004 {V-PAP-GSM} φωνῇ 5456 {N-DSF} μεγάλῃ, 3173 {A-DSF} Οὐαί, 3759 {INJ} οὐαί, 3759 {INJ} οὐαὶ 3759 {INJ} τοῖς 3588 {T-DPM} κατοικοῦσιν 2730 {V-PAP-DPM} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} ἐκ 1537 {PREP} τῶν 3588 {T-GPF} λοιπῶν 3062 {A-GPF} φωνῶν 5456 {N-GPF} τῆς 3588 {T-GSF} σάλπιγγος 4536 {N-GSF} τῶν 3588 {T-GPM} τριῶν 5140 {A-GPM} ἀγγέλων 32 {N-GPM} τῶν 3588 {T-GPM} μελλόντων 3195 {V-PAP-GPM} σαλπίζειν. 4537 {V-PAN} "
9,1,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} πέμπτος 3991 {A-NSM} ἄγγελος 32 {N-NSM} ἐσάλπισεν, 4537 {V-AAI-3S} καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} ἀστέρα 792 {N-ASM} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ 3772 {N-GSM} πεπτωκότα 4098 {V-RAP-ASM} εἰς 1519 {PREP} τὴν 3588 {T-ASF} γῆν, 1093 {N-ASF} καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSM} ἡ 3588 {T-NSF} κλεὶς 2807 {N-NSF} τοῦ 3588 {T-GSN} φρέατος 5421 {N-GSN} τῆς 3588 {T-GSF} ἀβύσσου. 12 {N-GSF} "
9,2,"Καὶ 2532 {CONJ} ἤνοιξεν 455 {V-AAI-3S} τὸ 3588 {T-ASN} φρέαρ 5421 {N-ASN} τῆς 3588 {T-GSF} ἀβύσσου, 12 {N-GSF} καὶ 2532 {CONJ} ἀνέβη 305 {V-2AAI-3S} καπνὸς 2586 {N-NSM} ἐκ 1537 {PREP} τοῦ 3588 {T-GSN} φρέατος 5421 {N-GSN} ὡς 5613 {ADV} καπνὸς 2586 {N-NSM} καμίνου 2575 {N-GSF} καιομένης, 2545 {V-PPP-GSF} καὶ 2532 {CONJ} ἐσκοτίσθη 4654 {V-API-3S} ὁ 3588 {T-NSM} ἥλιος 2246 {N-NSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} ἀὴρ 109 {N-NSM} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} καπνοῦ 2586 {N-GSM} τοῦ 3588 {T-GSN} φρέατος. 5421 {N-GSN} "
9,3,"Καὶ 2532 {CONJ} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} καπνοῦ 2586 {N-GSM} ἐξῆλθον 1831 {V-2AAI-3P} ἀκρίδες 200 {N-NPF} εἰς 1519 {PREP} τὴν 3588 {T-ASF} γῆν, 1093 {N-ASF} καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐταῖς 846 {P-DPF} ἐξουσία, 1849 {N-NSF} ὡς 5613 {ADV} ἔχουσιν 2192 {V-PAI-3P} ἐξουσίαν 1849 {N-ASF} οἱ 3588 {T-NPM} σκορπίοι 4651 {N-NPM} τῆς 3588 {T-GSF} γῆς. 1093 {N-GSF} "
9,4,"Καὶ 2532 {CONJ} ἐρρέθη 2046 {V-API-3S} αὐταῖς 846 {P-DPF} ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} ἀδικήσωσιν 91 {V-AAS-3P} τὸν 3588 {T-ASM} χόρτον 5528 {N-ASM} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} οὐδὲ 3761 {CONJ-N} πᾶν 3956 {A-ASN} χλωρόν, 5515 {A-ASN} οὐδὲ 3761 {CONJ-N} πᾶν 3956 {A-ASN} δένδρον, 1186 {N-ASN} εἰ 1487 {COND} μὴ 3361 {PRT-N} τοὺς 3588 {T-APM} ἀνθρώπους 444 {N-APM} οἵτινες 3748 {R-NPM} οὐκ 3756 {PRT-N} ἔχουσιν 2192 {V-PAI-3P} τὴν 3588 {T-ASF} σφραγῖδα 4973 {N-ASF} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ἐπὶ 1909 {PREP} τῶν 3588 {T-GPN} μετώπων 3359 {N-GPN} αὐτῶν. 846 {P-GPM} "
9,5,"Καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐταῖς 846 {P-DPF} ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} ἀποκτείνωσιν 615 {V-AAS-3P} αὐτούς, 846 {P-APM} ἀλλ’ 235 {CONJ} ἵνα 2443 {CONJ} βασανισθῶσιν 928 {V-APS-3P} μῆνας 3376 {N-APM} πέντε· 4002 {A-NUI} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} βασανισμὸς 929 {N-NSM} αὐτῶν 846 {P-GPF} ὡς 5613 {ADV} βασανισμὸς 929 {N-NSM} σκορπίου, 4651 {N-GSM} ὅταν 3752 {CONJ} παίσῃ 3817 {V-AAS-3S} ἄνθρωπον. 444 {N-ASM} "
9,6,"Καὶ 2532 {CONJ} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} ἡμέραις 2250 {N-DPF} ἐκείναις 1565 {D-DPF} ζητήσουσιν 2212 {V-FAI-3P} οἱ 3588 {T-NPM} ἄνθρωποι 444 {N-NPM} τὸν 3588 {T-ASM} θάνατον, 2288 {N-ASM} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} μὴ 3361 {PRT-N} εὑρήσουσιν 2147 {V-FAI-3P} αὐτόν· 846 {P-ASM} καὶ 2532 {CONJ} ἐπιθυμήσουσιν 1937 {V-FAI-3P} ἀποθανεῖν, 599 {V-2AAN} καὶ 2532 {CONJ} φεύξεται 5343 {V-FDI-3S} ἀπ’ 575 {PREP} αὐτῶν 846 {P-GPM} ὁ 3588 {T-NSM} θάνατος. 2288 {N-NSM} "
9,7,"Καὶ 2532 {CONJ} τὰ 3588 {T-NPN} ὁμοιώματα 3667 {N-NPN} τῶν 3588 {T-GPF} ἀκρίδων 200 {N-GPF} ὅμοια 3664 {A-NPN} ἵπποις 2462 {N-DPM} ἡτοιμασμένοις 2090 {V-RPP-DPM} εἰς 1519 {PREP} πόλεμον, 4171 {N-ASM} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τὰς 3588 {T-APF} κεφαλὰς 2776 {N-APF} αὐτῶν 846 {P-GPF} ὡς 5613 {ADV} στέφανοι 4735 {N-NPM} χρυσοῖ, 5552 {A-NPM} καὶ 2532 {CONJ} τὰ 3588 {T-NPN} πρόσωπα 4383 {N-NPN} αὐτῶν 846 {P-GPF} ὡς 5613 {ADV} πρόσωπα 4383 {N-NPN} ἀνθρώπων. 444 {N-GPM} "
9,8,"Καὶ 2532 {CONJ} εἶχον 2192 {V-IAI-3P} τρίχας 2359 {N-APF} ὡς 5613 {ADV} τρίχας 2359 {N-APF} γυναικῶν, 1135 {N-GPF} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} ὀδόντες 3599 {N-NPM} αὐτῶν 846 {P-GPF} ὡς 5613 {ADV} λεόντων 3023 {N-GPM} ἦσαν. 1510 {V-IAI-3P} "
9,9,"Καὶ 2532 {CONJ} εἶχον 2192 {V-IAI-3P} θώρακας 2382 {N-APM} ὡς 5613 {ADV} θώρακας 2382 {N-APM} σιδηροῦς, 4603 {A-APM} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} φωνὴ 5456 {N-NSF} τῶν 3588 {T-GPF} πτερύγων 4420 {N-GPF} αὐτῶν 846 {P-GPF} ὡς 5613 {ADV} φωνὴ 5456 {N-NSF} ἁρμάτων 716 {N-GPN} ἵππων 2462 {N-GPM} πολλῶν 4183 {A-GPM} τρεχόντων 5143 {V-PAP-GPM} εἰς 1519 {PREP} πόλεμον. 4171 {N-ASM} "
9,10,"Καὶ 2532 {CONJ} ἔχουσιν 2192 {V-PAI-3P} οὐρὰς 3769 {N-APF} ὁμοίας 3664 {A-APF} σκορπίοις, 4651 {N-DPM} καὶ 2532 {CONJ} κέντρα. 2759 {N-APN} Καὶ 2532 {CONJ} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} οὐραῖς 3769 {N-DPF} αὐτῶν 846 {P-GPF} ἐξουσίαν 1849 {N-ASF} ἔχουσιν 2192 {V-PAI-3P} τοῦ 3588 {T-GSN} ἀδικῆσαι 91 {V-AAN} τοὺς 3588 {T-APM} ἀνθρώπους 444 {N-APM} μῆνας 3376 {N-APM} πέντε. 4002 {A-NUI} "
9,11,"Ἔχουσαι 2192 {V-PAP-NPF} βασιλέα 935 {N-ASM} ἐπ’ 1909 {PREP} αὐτῶν 846 {P-GPF} ἄγγελον 32 {N-ASM} τῆς 3588 {T-GSF} ἀβύσσου· 12 {N-GSF} ὄνομα 3686 {N-NSN} αὐτῷ 846 {P-DSM} Ἑβραϊστὶ 1447 {ADV} Ἀββαδών, 3 {N-PRI} ἐν 1722 {PREP} δὲ 1161 {CONJ} τῇ 3588 {T-DSF} Ἑλληνικῇ 1673 {A-DSF} ὄνομα 3686 {N-ASN} ἔχει 2192 {V-PAI-3S} Ἀπολλύων. 623 {N-NSM} "
9,12,"Ἡ 3588 {T-NSF} οὐαὶ 3759 {N-OI} ἡ 3588 {T-NSF} μία 1520 {A-NSF} ἀπῆλθεν· 565 {V-2AAI-3S} ἰδού, 3708 {V-2AMM-2S} ἔρχεται 2064 {V-PNI-3S} ἔτι 2089 {ADV} δύο 1417 {A-NUI} οὐαὶ 3759 {N-OI} μετὰ 3326 {PREP} ταῦτα. 3778 {D-APN} "
9,13,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} ἕκτος 1623 {A-NSM} ἄγγελος 32 {N-NSM} ἐσάλπισεν, 4537 {V-AAI-3S} καὶ 2532 {CONJ} ἤκουσα 191 {V-AAI-1S} φωνὴν 5456 {N-ASF} μίαν 1520 {A-ASF} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} τεσσάρων 5064 {A-GPN} κεράτων 2768 {N-GPN} τοῦ 3588 {T-GSN} θυσιαστηρίου 2379 {N-GSN} τοῦ 3588 {T-GSN} χρυσοῦ 5552 {A-GSN} τοῦ 3588 {T-GSN} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} "
9,14,"λέγουσαν 3004 {V-PAP-ASF} τῷ 3588 {T-DSM} ἕκτῳ 1623 {A-DSM} ἀγγέλῳ 32 {N-DSM} ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} τὴν 3588 {T-ASF} σάλπιγγα, 4536 {N-ASF} Λῦσον 3089 {V-AAM-2S} τοὺς 3588 {T-APM} τέσσαρας 5064 {A-APM} ἀγγέλους 32 {N-APM} τοὺς 3588 {T-APM} δεδεμένους 1210 {V-RPP-APM} ἐπὶ 1909 {PREP} τῷ 3588 {T-DSM} ποταμῷ 4215 {N-DSM} τῷ 3588 {T-DSM} μεγάλῳ 3173 {A-DSM} Εὐφράτῃ. 2166 {N-DSM} "
9,15,"Καὶ 2532 {CONJ} ἐλύθησαν 3089 {V-API-3P} οἱ 3588 {T-NPM} τέσσαρες 5064 {A-NPM} ἄγγελοι 32 {N-NPM} οἱ 3588 {T-NPM} ἡτοιμασμένοι 2090 {V-RPP-NPM} εἰς 1519 {PREP} τὴν 3588 {T-ASF} ὥραν 5610 {N-ASF} καὶ 2532 {CONJ} εἰς 1519 {PREP} τὴν 3588 {T-ASF} ἡμέραν 2250 {N-ASF} καὶ 2532 {CONJ} μῆνα 3376 {N-ASM} καὶ 2532 {CONJ} ἐνιαυτόν, 1763 {N-ASM} ἵνα 2443 {CONJ} ἀποκτείνωσιν 615 {V-AAS-3P} τὸ 3588 {T-ASN} τρίτον 5154 {A-ASN} τῶν 3588 {T-GPM} ἀνθρώπων. 444 {N-GPM} "
9,16,Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} ἀριθμὸς 706 {N-NSM} τῶν 3588 {T-GPN} στρατευμάτων 4753 {N-GPN} τοῦ 3588 {T-GSM} ἵππου 2462 {N-GSM} μυριάδες 3461 {N-NPF} μυριάδων· 3461 {N-GPF} ἤκουσα 191 {V-AAI-1S} τὸν 3588 {T-ASM} ἀριθμὸν 706 {N-ASM} αὐτῶν. 846 {P-GPN}
9,17,"Καὶ 2532 {CONJ} οὕτως 3779 {ADV} εἶδον 3708 {V-2AAI-1S} τοὺς 3588 {T-APM} ἵππους 2462 {N-APM} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ὁράσει, 3706 {N-DSF} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} καθημένους 2521 {V-PNP-APM} ἐπ’ 1909 {PREP} αὐτῶν, 846 {P-GPM} ἔχοντας 2192 {V-PAP-APM} θώρακας 2382 {N-APM} πυρίνους 4447 {A-APM} καὶ 2532 {CONJ} ὑακινθίνους 5191 {A-APM} καὶ 2532 {CONJ} θειώδεις· 2306 {A-APM} καὶ 2532 {CONJ} αἱ 3588 {T-NPF} κεφαλαὶ 2776 {N-NPF} τῶν 3588 {T-GPM} ἵππων 2462 {N-GPM} ὡς 5613 {ADV} κεφαλαὶ 2776 {N-NPF} λεόντων, 3023 {N-GPM} καὶ 2532 {CONJ} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} στομάτων 4750 {N-GPN} αὐτῶν 846 {P-GPM} ἐκπορεύεται 1607 {V-PNI-3S} πῦρ 4442 {N-NSN} καὶ 2532 {CONJ} καπνὸς 2586 {N-NSM} καὶ 2532 {CONJ} θεῖον. 2303 {N-NSN} "
9,18,"Ἀπὸ 575 {PREP} τῶν 3588 {T-GPF} τριῶν 5140 {A-GPF} πληγῶν 4127 {N-GPF} τούτων 3778 {D-GPF} ἀπεκτάνθησαν 615 {V-API-3P} τὸ 3588 {T-NSN} τρίτον 5154 {A-NSN} τῶν 3588 {T-GPM} ἀνθρώπων, 444 {N-GPM} ἀπὸ 575 {PREP} τοῦ 3588 {T-GSN} πυρὸς 4442 {N-GSN} καὶ 2532 {CONJ} τοῦ 3588 {T-GSM} καπνοῦ 2586 {N-GSM} καὶ 2532 {CONJ} τοῦ 3588 {T-GSN} θείου 2303 {N-GSN} τοῦ 3588 {T-GSN} ἐκπορευομένου 1607 {V-PNP-GSN} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} στομάτων 4750 {N-GPN} αὐτῶν. 846 {P-GPM} "
9,19,"Ἡ 3588 {T-NSF} γὰρ 1063 {CONJ} ἐξουσία 1849 {N-NSF} τῶν 3588 {T-GPM} ἵππων 2462 {N-GPM} ἐν 1722 {PREP} τῷ 3588 {T-DSN} στόματι 4750 {N-DSN} αὐτῶν 846 {P-GPM} ἐστίν, 1510 {V-PAI-3S} καὶ 2532 {CONJ} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} οὐραῖς 3769 {N-DPF} αὐτῶν· 846 {P-GPM} αἱ 3588 {T-NPF} γὰρ 1063 {CONJ} οὐραὶ 3769 {N-NPF} αὐτῶν 846 {P-GPM} ὅμοιαι 3664 {A-NPF} ὄφεων, 3789 {N-GPM} ἔχουσαι 2192 {V-PAP-NPF} κεφαλάς, 2776 {N-APF} καὶ 2532 {CONJ} ἐν 1722 {PREP} αὐταῖς 846 {P-DPF} ἀδικοῦσιν. 91 {V-PAI-3P} "
9,20,"Καὶ 2532 {CONJ} οἱ 3588 {T-NPM} λοιποὶ 3062 {A-NPM} τῶν 3588 {T-GPM} ἀνθρώπων, 444 {N-GPM} οἳ 3739 {R-NPM} οὐκ 3756 {PRT-N} ἀπεκτάνθησαν 615 {V-API-3P} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} πληγαῖς 4127 {N-DPF} ταύταις, 3778 {D-DPF} οὐ 3756 {PRT-N} μετενόησαν 3340 {V-AAI-3P} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} ἔργων 2041 {N-GPN} τῶν 3588 {T-GPF} χειρῶν 5495 {N-GPF} αὐτῶν, 846 {P-GPM} ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} προσκυνήσωσιν 4352 {V-AAS-3P} τὰ 3588 {T-APN} δαιμόνια, 1140 {N-APN} καὶ 2532 {CONJ} τὰ 3588 {T-APN} εἴδωλα 1497 {N-APN} τὰ 3588 {T-APN} χρυσᾶ 5552 {A-APN} καὶ 2532 {CONJ} τὰ 3588 {T-APN} ἀργυρᾶ 693 {A-APN} καὶ 2532 {CONJ} τὰ 3588 {T-APN} χαλκᾶ 5470 {A-APN} καὶ 2532 {CONJ} τὰ 3588 {T-APN} λίθινα 3035 {A-APN} καὶ 2532 {CONJ} τὰ 3588 {T-APN} ξύλινα, 3585 {A-APN} ἃ 3739 {R-APN} οὔτε 3777 {CONJ-N} βλέπειν 991 {V-PAN} δύναται, 1410 {V-PNI-3S} οὔτε 3777 {CONJ-N} ἀκούειν, 191 {V-PAN} οὔτε 3777 {CONJ-N} περιπατεῖν· 4043 {V-PAN} "
9,21,"καὶ 2532 {CONJ} οὐ 3756 {PRT-N} μετενόησαν 3340 {V-AAI-3P} ἐκ 1537 {PREP} τῶν 3588 {T-GPM} φόνων 5408 {N-GPM} αὐτῶν, 846 {P-GPM} οὔτε 3777 {CONJ-N} ἐκ 1537 {PREP} τῶν 3588 {T-GPF} φαρμακειῶν 5331 {N-GPF} αὐτῶν, 846 {P-GPM} οὔτε 3777 {CONJ-N} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} πορνείας 4202 {N-GSF} αὐτῶν, 846 {P-GPM} οὔτε 3777 {CONJ-N} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} κλεμμάτων 2809 {N-GPN} αὐτῶν. 846 {P-GPM} "
10,1,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} ἄγγελον 32 {N-ASM} ἰσχυρὸν 2478 {A-ASM} καταβαίνοντα 2597 {V-PAP-ASM} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ, 3772 {N-GSM} περιβεβλημένον 4016 {V-RPP-ASM} νεφέλην, 3507 {N-ASF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} ἶρις 2463 {N-NSF} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} κεφαλῆς 2776 {N-GSF} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} πρόσωπον 4383 {N-NSN} αὐτοῦ 846 {P-GSM} ὡς 5613 {ADV} ὁ 3588 {T-NSM} ἥλιος, 2246 {N-NSM} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} πόδες 4228 {N-NPM} αὐτοῦ 846 {P-GSM} ὡς 5613 {ADV} στύλοι 4769 {N-NPM} πυρός· 4442 {N-GSN} "
